variant_id,scored_interval,gene_id,gene_name,gene_type,gene_strand,junction_Start,junction_End,output_type,variant_scorer,track_name,track_strand,Assay title,ontology_curie,biosample_name,biosample_type,gtex_tissue,raw_score,quantile_score
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0008952 gtex Lung polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0008952,upper lobe of left lung,tissue,Lung,0.000936985,0.53695804
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0009834 gtex Brain_Frontal_Cortex_BA9 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0009834,dorsolateral prefrontal cortex,tissue,Brain_Frontal_Cortex_BA9,0.00095129013,0.52033526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0009835 gtex Brain_Anterior_cingulate_cortex_BA24 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0009835,anterior cingulate cortex,tissue,Brain_Anterior_cingulate_cortex_BA24,0.00059604645,0.3831612
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0010414 gtex Adipose_Visceral_Omentum polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0010414,omental fat pad,tissue,Adipose_Visceral_Omentum,0.0004143715,0.3225975
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0011907 gtex Muscle_Skeletal polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0011907,gastrocnemius medialis,tissue,Muscle_Skeletal,0.00018405914,0.20471394
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0012249 gtex Cervix_Ectocervix polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0012249,ectocervix,tissue,Cervix_Ectocervix,0.00033950806,0.29125375
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0013756,venous blood,tissue,Whole_Blood,0.0002503395,0.23762526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018115 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018115,left renal pelvis,tissue,,0.00058698654,0.4680602
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018116 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018116,right renal pelvis,tissue,,0.0007328987,0.52033526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018117 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018117,left renal cortex interstitium,tissue,,0.0005130768,0.4218197
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0018118 polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0018118,right renal cortex interstitium,tissue,,0.00047922134,0.41229036
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000115138,POMC,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq,.,polyA plus RNA-seq,UBERON:0036149,suprapubic skin,tissue,Skin_Not_Sun_Exposed_Suprapubic,-0.00029945374,-0.23762526
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000047 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000047,neuronal stem cell,in_vitro_differentiated_cells,,3.4928322e-05,0.14885359
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000062 total RNA-seq,-,total RNA-seq,CL:0000062,osteoblast,primary_cell,,-0.0053002834,-0.989182
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000084 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000084,T-cell,primary_cell,,-0.0034652203,-0.92720795
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000084 total RNA-seq,-,total RNA-seq,CL:0000084,T-cell,primary_cell,,-0.004931599,-0.9704257
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000115 total RNA-seq,-,total RNA-seq,CL:0000115,endothelial cell,in_vitro_differentiated_cells,,0.00017815828,0.2699999
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000127 total RNA-seq,-,total RNA-seq,CL:0000127,astrocyte,primary_cell,,-0.006796837,-0.99376744
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000134 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000134,mesenchymal stem cell,in_vitro_differentiated_cells,,-0.003731966,-0.94910556
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000137 total RNA-seq,-,total RNA-seq,CL:0000137,osteocyte,in_vitro_differentiated_cells,,-0.0035027266,-0.9584504
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000138 total RNA-seq,-,total RNA-seq,CL:0000138,chondrocyte,in_vitro_differentiated_cells,,-0.0041959584,-0.97360545
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000169 total RNA-seq,-,total RNA-seq,CL:0000169,type B pancreatic cell,in_vitro_differentiated_cells,,-0.0015902221,-0.79481876
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000182 total RNA-seq,-,total RNA-seq,CL:0000182,hepatocyte,in_vitro_differentiated_cells,,0.0005765259,0.53695804
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000187 total RNA-seq,-,total RNA-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,,-0.007250428,-0.99057394
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000192 total RNA-seq,-,total RNA-seq,CL:0000192,smooth muscle cell,in_vitro_differentiated_cells,,-0.0001887083,-0.3122239
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000221 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000221,ectodermal cell,in_vitro_differentiated_cells,,0.0010275245,0.6281189
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000222 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000222,mesodermal cell,in_vitro_differentiated_cells,,0.00053727627,0.4770201
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000223 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,,0.00053167343,0.44984943
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000223 total RNA-seq,-,total RNA-seq,CL:0000223,endodermal cell,in_vitro_differentiated_cells,,0.0017885566,0.8072176
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000236 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000236,B cell,primary_cell,,-0.0033105612,-0.9050901
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000236 total RNA-seq,-,total RNA-seq,CL:0000236,B cell,primary_cell,,-0.0046122074,-0.96204376
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000307 total RNA-seq,-,total RNA-seq,CL:0000307,tracheal epithelial cell,primary_cell,,-0.009204268,-0.9976305
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000312 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000312,keratinocyte,primary_cell,,-0.0063055754,-0.9884112
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000346 total RNA-seq,-,total RNA-seq,CL:0000346,hair follicle dermal papilla cell,primary_cell,,-0.004629016,-0.9820924
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000351 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000351,trophoblast cell,in_vitro_differentiated_cells,,0.00031009316,0.37327558
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000515 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000515,skeletal muscle myoblast,primary_cell,,-0.003369093,-0.92880905
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000515 total RNA-seq,-,total RNA-seq,CL:0000515,skeletal muscle myoblast,primary_cell,,-0.0060697794,-0.98786724
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000594 total RNA-seq,-,total RNA-seq,CL:0000594,skeletal muscle satellite cell,primary_cell,,-0.008158326,-0.9967285
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000623 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0000623,natural killer cell,primary_cell,,-0.002573967,-0.87668186
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000623 total RNA-seq,-,total RNA-seq,CL:0000623,natural killer cell,primary_cell,,-0.0043911636,-0.96028686
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000624 total RNA-seq,-,total RNA-seq,CL:0000624,"CD4-positive, alpha-beta T cell",primary_cell,,-0.005808022,-0.98289305
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000625 total RNA-seq,-,total RNA-seq,CL:0000625,"CD8-positive, alpha-beta T cell",primary_cell,,-0.0061855298,-0.9860784
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000650 total RNA-seq,-,total RNA-seq,CL:0000650,mesangial cell,primary_cell,,-0.0047059357,-0.97898656
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000679 total RNA-seq,-,total RNA-seq,CL:0000679,glutamatergic neuron,in_vitro_differentiated_cells,,-0.0020197332,-0.8404825
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000746 total RNA-seq,-,total RNA-seq,CL:0000746,cardiac muscle cell,in_vitro_differentiated_cells,,-0.0024299324,-0.8819146
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000792 total RNA-seq,-,total RNA-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,,-0.0056229234,-0.98167825
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000837 total RNA-seq,-,total RNA-seq,CL:0000837,hematopoietic multipotent progenitor cell,in_vitro_differentiated_cells,,-0.0008704066,-0.56112885
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000842 total RNA-seq,-,total RNA-seq,CL:0000842,mononuclear cell,primary_cell,,-0.0044921637,-0.97360545
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000895 total RNA-seq,-,total RNA-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,,-0.004491697,-0.9637244
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000897 total RNA-seq,-,total RNA-seq,CL:0000897,"CD4-positive, alpha-beta memory T cell",primary_cell,,-0.0047759935,-0.96533185
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000899 total RNA-seq,-,total RNA-seq,CL:0000899,T-helper 17 cell,primary_cell,,-0.0055894405,-0.98167825
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000900 total RNA-seq,-,total RNA-seq,CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",primary_cell,,-0.0044275075,-0.9555388
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0000909 total RNA-seq,-,total RNA-seq,CL:0000909,"CD8-positive, alpha-beta memory T cell",primary_cell,,-0.0056805643,-0.98167825
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0001054 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0001054,CD14-positive monocyte,primary_cell,,-0.0029648542,-0.8986329
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002098 total RNA-seq,-,total RNA-seq,CL:0002098,regular cardiac myocyte,primary_cell,,-0.005278945,-0.988674
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002188 total RNA-seq,-,total RNA-seq,CL:0002188,glomerular endothelial cell,primary_cell,,-0.004475616,-0.97237617
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002306 total RNA-seq,-,total RNA-seq,CL:0002306,epithelial cell of proximal tubule,primary_cell,,-0.005697489,-0.9875858
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002319 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0002319,neural cell,in_vitro_differentiated_cells,,-0.0034507662,-0.91866904
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002324 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0002324,myoepithelial cell of mammary gland,primary_cell,,-0.007458687,-0.9939092
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002326 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0002326,luminal epithelial cell of mammary gland,primary_cell,,-0.0055829287,-0.9820924
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002327 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0002327,mammary epithelial cell,primary_cell,,-0.012614846,-0.998284
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002327 total RNA-seq,-,total RNA-seq,CL:0002327,mammary epithelial cell,primary_cell,,-0.008532405,-0.99751866
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002328 total RNA-seq,-,total RNA-seq,CL:0002328,bronchial epithelial cell,primary_cell,,-0.009758472,-0.9975752
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002351 total RNA-seq,-,total RNA-seq,CL:0002351,progenitor cell of endocrine pancreas,in_vitro_differentiated_cells,,3.182888e-05,0.1375543
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002366 total RNA-seq,-,total RNA-seq,CL:0002366,myometrial cell,primary_cell,,-0.0062276125,-0.9907879
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002368 total RNA-seq,-,total RNA-seq,CL:0002368,airway epithelial cell,primary_cell,,-0.011765122,-0.9982439
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002372 total RNA-seq,-,total RNA-seq,CL:0002372,myotube,in_vitro_differentiated_cells,,-0.005835414,-0.9847427
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002451 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0002451,mammary stem cell,primary_cell,,-0.0043587685,-0.96686935
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002518 total RNA-seq,-,total RNA-seq,CL:0002518,kidney epithelial cell,primary_cell,,-0.0048493166,-0.97946095
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002539 total RNA-seq,-,total RNA-seq,CL:0002539,aortic smooth muscle cell,primary_cell,,-0.005336523,-0.9884112
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002540 total RNA-seq,-,total RNA-seq,CL:0002540,mesenchymal stem cell of the bone marrow,primary_cell,,-0.005897641,-0.99057394
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002543 total RNA-seq,-,total RNA-seq,CL:0002543,vein endothelial cell,primary_cell,,-0.0026094317,-0.91866904
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002545 total RNA-seq,-,total RNA-seq,CL:0002545,thoracic aorta endothelial cell,primary_cell,,-0.0031738281,-0.95023745
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002547 total RNA-seq,-,total RNA-seq,CL:0002547,fibroblast of the aortic adventitia,primary_cell,,-0.0065761805,-0.99404764
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002551 total RNA-seq,-,total RNA-seq,CL:0002551,fibroblast of dermis,primary_cell,,-0.0047137737,-0.98167825
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002553 polyA plus RNA-seq,-,polyA plus RNA-seq,CL:0002553,fibroblast of lung,primary_cell,,-0.00016641617,-0.3831612
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002553 total RNA-seq,-,total RNA-seq,CL:0002553,fibroblast of lung,primary_cell,,-0.0035196543,-0.96289337
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002558 total RNA-seq,-,total RNA-seq,CL:0002558,fibroblast of villous mesenchyme,primary_cell,,-0.004421234,-0.98327994
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002568 total RNA-seq,-,total RNA-seq,CL:0002568,mesenchymal stem cell of Wharton's jelly,primary_cell,,-0.0036001801,-0.9637244
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002570 total RNA-seq,-,total RNA-seq,CL:0002570,mesenchymal stem cell of adipose,primary_cell,,-0.004541397,-0.97898656
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002577 total RNA-seq,-,total RNA-seq,CL:0002577,placental epithelial cell,primary_cell,,-0.0020400882,-0.87668186
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002583 total RNA-seq,-,total RNA-seq,CL:0002583,subcutaneous preadipocyte,primary_cell,,-0.005295038,-0.989182
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002584 total RNA-seq,-,total RNA-seq,CL:0002584,renal cortical epithelial cell,primary_cell,,-0.006094694,-0.99057394
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002591 total RNA-seq,-,total RNA-seq,CL:0002591,smooth muscle cell of the pulmonary artery,primary_cell,,-0.0043070316,-0.9764474
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002592 total RNA-seq,-,total RNA-seq,CL:0002592,smooth muscle cell of the coronary artery,primary_cell,,-0.0022045374,-0.8844523
chr2:25234373:C>T,chr2:25168837-25299909:.,ENSG00000119772,DNMT3A,protein_coding,-,,,RNA_SEQ,GeneMaskLFCScorer(requested_output=RNA_SEQ),CL:0002594 total RNA-seq,-,total RNA-seq,CL:0002594,smooth muscle cell of the umbilical artery,primary_cell,,-0.004387617,-0.97946095
